gene,name,code,unique_name
B9J08_000134,PEX30,0134,PEX30_0134
B9J08_000135,PRP18,0135,PRP18_0135
B9J08_000136,RPL38,0136,RPL38_0136
B9J08_000137,TFG2,0137,TFG2_0137
B9J08_000138,ATE1,0138,ATE1_0138
B9J08_000139,MNN42_YJR061W,0139,MNN42_YJR061W_0139
B9J08_000140,COX13,0140,COX13_0140
B9J08_000141,CDC55,0141,CDC55_0141
B9J08_000142,RPS26A,0142,RPS26A_0142
B9J08_000143,COX4,0143,COX4_0143
B9J08_000144,YPL113C,0144,YPL113C_0144
B9J08_000145,SLA1,0145,SLA1_0145
B9J08_000146,IME4,0146,IME4_0146
B9J08_000147,MPO1,0147,MPO1_0147
B9J08_000148,STT3,0148,STT3_0148
B9J08_000149,PIB2,0149,PIB2_0149
B9J08_000150,SHH3,0150,SHH3_0150
B9J08_000151,B9J08_000151,0151,0151
B9J08_000152,HAP42,0152,HAP42_0152
B9J08_000153,HSK3,0153,HSK3_0153
B9J08_000154,CMC1,0154,CMC1_0154
B9J08_000155,SPC24,0155,SPC24_0155
B9J08_000156,MRPL31,0156,MRPL31_0156
B9J08_000157,B9J08_000157,0157,0157
B9J08_000158,B9J08_000158,0158,0158
B9J08_000159,MSB2,0159,MSB2_0159
B9J08_000160,SNU71,0160,SNU71_0160
B9J08_000161,PRP39,0161,PRP39_0161
B9J08_000162,RAD7,0162,RAD7_0162
B9J08_000163,THG1,0163,THG1_0163
B9J08_000164,CDR1_PDR5,0164,CDR1_PDR5_0164
B9J08_000165,RUB1,0165,RUB1_0165
B9J08_000166,CLF1,0166,CLF1_0166
B9J08_000167,B9J08_000167,0167,0167
B9J08_000168,FRE9_FRE3,0168,FRE9_FRE3_0168
B9J08_000169,SRX1,0169,SRX1_0169
B9J08_000170,FTH1,0170,FTH1_0170
B9J08_000171,CRK1_SGV1,0171,CRK1_SGV1_0171
B9J08_000172,ITR1_ITR2,0172,ITR1_ITR2_0172
B9J08_000173,CYT1,0173,CYT1_0173
B9J08_000174,CYS3,0174,CYS3_0174
B9J08_000175,PMC1,0175,PMC1_0175
B9J08_000176,COG7,0176,COG7_0176
B9J08_000177,DOA1_RPN14,0177,DOA1_RPN14_0177
B9J08_000178,B9J08_000178,0178,0178
B9J08_000179,RRT14,0179,RRT14_0179
B9J08_000180,MET18,0180,MET18_0180
B9J08_000181,TAO3,0181,TAO3_0181
B9J08_000182,TMA46,0182,TMA46_0182
B9J08_000183,APP1,0183,APP1_0183
B9J08_000184,BZZ1,0184,BZZ1_0184
B9J08_000185,RPS7A,0185,RPS7A_0185
B9J08_000186,RKI1,0186,RKI1_0186
B9J08_000187,ARF3,0187,ARF3_0187
B9J08_000188,PRP43,0188,PRP43_0188
B9J08_000189,ABC1_COQ8,0189,ABC1_COQ8_0189
B9J08_000190,BRE4,0190,BRE4_0190
B9J08_000191,B9J08_000191,0191,0191
B9J08_000192,RPA135,0192,RPA135_0192
B9J08_000193,MTQ2,0193,MTQ2_0193
B9J08_000194,MSL5,0194,MSL5_0194
B9J08_000195,SAY1,0195,SAY1_0195
B9J08_000196,NUP82,0196,NUP82_0196
B9J08_000197,B9J08_000197,0197,0197
B9J08_000198,SKI8,0198,SKI8_0198
B9J08_000199,CTF3,0199,CTF3_0199
B9J08_000200,NAM2,0200,NAM2_0200
B9J08_000201,CCM1,0201,CCM1_0201
B9J08_000202,DPH6,0202,DPH6_0202
B9J08_000203,RPS9B,0203,RPS9B_0203
B9J08_000204,COY1,0204,COY1_0204
B9J08_000205,B9J08_000205,0205,0205
B9J08_000206,SEC23,0206,SEC23_0206
B9J08_000207,LOC1,0207,LOC1_0207
B9J08_000208,PCP1,0208,PCP1_0208
B9J08_000209,RPP1B,0209,RPP1B_0209
B9J08_000210,B9J08_000210,0210,0210
B9J08_000211,B9J08_000211,0211,0211
B9J08_000212,B9J08_000212,0212,0212
B9J08_000213,MGM1,0213,MGM1_0213
B9J08_000214,NAN1,0214,NAN1_0214
B9J08_000215,RPB10,0215,RPB10_0215
B9J08_000216,CPS1,0216,CPS1_0216
B9J08_000217,MRP7,0217,MRP7_0217
B9J08_000218,B9J08_000218,0218,0218
B9J08_000219,B9J08_000219,0219,0219
B9J08_000220,SNG1,0220,SNG1_0220
B9J08_000221,B9J08_000221,0221,0221
B9J08_000222,PEL1_PGS1,0222,PEL1_PGS1_0222
B9J08_000223,YLF2,0223,YLF2_0223
B9J08_000224,YCL002C,0224,YCL002C_0224
B9J08_000225,SGF29,0225,SGF29_0225
B9J08_000226,GBP2,0226,GBP2_0226
B9J08_000227,YCL012C,0227,YCL012C_0227
B9J08_000228,BUD3,0228,BUD3_0228
B9J08_000229,LEU2,0229,LEU2_0229
B9J08_000230,SPL1_NFS1,0230,SPL1_NFS1_0230
B9J08_000231,PET8,0231,PET8_0231
B9J08_000232,DCC1,0232,DCC1_0232
B9J08_000233,RPL7_RLP7,0233,RPL7_RLP7_0233
B9J08_000234,RFX1,0234,RFX1_0234
B9J08_000235,LST8,0235,LST8_0235
B9J08_000236,SIS1,0236,SIS1_0236
B9J08_000237,GUP1,0237,GUP1_0237
B9J08_000238,HNT1,0238,HNT1_0238
B9J08_000239,SFT2,0239,SFT2_0239
B9J08_000240,ESC2,0240,ESC2_0240
B9J08_000241,TFC6,0241,TFC6_0241
B9J08_000242,UBA4,0242,UBA4_0242
B9J08_000243,ERP5,0243,ERP5_0243
B9J08_000244,YDL057W,0244,YDL057W_0244
B9J08_000245,ESF1,0245,ESF1_0245
B9J08_000246,RTC5,0246,RTC5_0246
B9J08_000247,KEI1,0247,KEI1_0247
B9J08_000248,RIO1,0248,RIO1_0248
B9J08_000249,B9J08_000249,0249,0249
B9J08_000250,RTG3,0250,RTG3_0250
B9J08_000251,APE4,0251,APE4_0251
B9J08_000252,BIG1,0252,BIG1_0252
B9J08_000253,TDA3,0253,TDA3_0253
B9J08_000254,RPS17B,0254,RPS17B_0254
B9J08_000255,ADA2,0255,ADA2_0255
B9J08_000256,B9J08_000256,0256,0256
B9J08_000257,UTP6,0257,UTP6_0257
B9J08_000258,CTR2,0258,CTR2_0258
B9J08_000259,RCF2,0259,RCF2_0259
B9J08_000260,GCD6,0260,GCD6_0260
B9J08_000261,ERG1,0261,ERG1_0261
B9J08_000262,VCX1,0262,VCX1_0262
B9J08_000263,PCL2,0263,PCL2_0263
B9J08_000264,TCP1,0264,TCP1_0264
B9J08_000265,B9J08_000265,0265,0265
B9J08_000266,B9J08_000266,0266,0266
B9J08_000267,SAY1,0267,SAY1_0267
B9J08_000268,GCF1,0268,GCF1_0268
B9J08_000269,CDC42,0269,CDC42_0269
B9J08_000270,UPC2,0270,UPC2_0270
B9J08_000271,CBP4,0271,CBP4_0271
B9J08_000272,APS3,0272,APS3_0272
B9J08_000273,BNA5,0273,BNA5_0273
B9J08_000274,ENO1,0274,ENO1_0274
B9J08_000275,PRE5,0275,PRE5_0275
B9J08_000276,SSQ1,0276,SSQ1_0276
B9J08_000277,B9J08_000277,0277,0277
B9J08_000278,TAN1,0278,TAN1_0278
B9J08_000279,EMC4,0279,EMC4_0279
B9J08_000280,VPS55,0280,VPS55_0280
B9J08_000281,UME1_HAT2,0281,UME1_HAT2_0281
B9J08_000282,SPP1,0282,SPP1_0282
B9J08_000283,B9J08_000283,0283,0283
B9J08_000284,DIT1,0284,DIT1_0284
B9J08_000285,CMK1_TDA1,0285,CMK1_TDA1_0285
B9J08_000286,MAK21,0286,MAK21_0286
B9J08_000287,RAS2_RSR1,0287,RAS2_RSR1_0287
B9J08_000288,PKC1,0288,PKC1_0288
B9J08_000289,SEA4,0289,SEA4_0289
B9J08_000290,HSL1,0290,HSL1_0290
B9J08_000291,YPK1,0291,YPK1_0291
B9J08_000292,B9J08_000292,0292,0292
B9J08_000293,MRPL28,0293,MRPL28_0293
B9J08_000294,EAF6,0294,EAF6_0294
B9J08_000295,B9J08_000295,0295,0295
B9J08_000296,SEC15,0296,SEC15_0296
B9J08_000297,IRC6,0297,IRC6_0297
B9J08_000298,DAL3,0298,DAL3_0298
B9J08_000299,FZO1,0299,FZO1_0299
B9J08_000300,FZO1,0300,FZO1_0300
B9J08_000301,YMR155W,0301,YMR155W_0301
B9J08_000302,SRP14,0302,SRP14_0302
B9J08_000303,UBX3,0303,UBX3_0303
B9J08_000304,B9J08_000304,0304,0304
B9J08_000305,B9J08_000305,0305,0305
B9J08_000306,RAM1,0306,RAM1_0306
B9J08_000307,PTP2,0307,PTP2_0307
B9J08_000308,B9J08_000308,0308,0308
B9J08_000309,B9J08_000309,0309,0309
B9J08_000310,ASM4,0310,ASM4_0310
B9J08_000311,RRP42,0311,RRP42_0311
B9J08_000312,TRM3,0312,TRM3_0312
B9J08_000313,HRQ2,0313,HRQ2_0313
B9J08_000314,ATG20,0314,ATG20_0314
B9J08_000315,CSG2,0315,CSG2_0315
B9J08_000316,B9J08_000316,0316,0316
B9J08_000317,KIP4_SMY1,0317,KIP4_SMY1_0317
B9J08_000318,B9J08_000318,0318,0318
B9J08_000319,AAH1,0319,AAH1_0319
B9J08_000320,SER33_SER3,0320,SER33_SER3_0320
B9J08_000321,HGT19_HXT6,0321,HGT19_HXT6_0321
B9J08_000322,TRX1_TRX2,0322,TRX1_TRX2_0322
B9J08_000323,RPN2,0323,RPN2_0323
B9J08_000324,LCB4,0324,LCB4_0324
B9J08_000325,ECM21,0325,ECM21_0325
B9J08_000326,HEM14,0326,HEM14_0326
B9J08_000327,MSL1,0327,MSL1_0327
B9J08_000328,MRF1,0328,MRF1_0328
B9J08_000329,TMA17,0329,TMA17_0329
B9J08_000330,OMS1,0330,OMS1_0330
B9J08_000331,RPN6,0331,RPN6_0331
B9J08_000332,NUP84,0332,NUP84_0332
B9J08_000333,FGR16_PRP38,0333,FGR16_PRP38_0333
B9J08_000334,GVP36,0334,GVP36_0334
B9J08_000335,ARL3,0335,ARL3_0335
B9J08_000336,B9J08_000336,0336,0336
B9J08_000337,SEC66,0337,SEC66_0337
B9J08_000338,SEC3,0338,SEC3_0338
B9J08_000339,COX5_COX5A,0339,COX5_COX5A_0339
B9J08_000340,SWE1,0340,SWE1_0340
B9J08_000341,SFU1_GZF3,0341,SFU1_GZF3_0341
B9J08_000342,YMC2_YMC1,0342,YMC2_YMC1_0342
B9J08_000343,B9J08_000343,0343,0343
B9J08_000344,ERV1,0344,ERV1_0344
B9J08_000345,YGL101W,0345,YGL101W_0345
B9J08_000346,RPL28,0346,RPL28_0346
B9J08_000347,HGT18_YBR241C,0347,HGT18_YBR241C_0347
B9J08_000348,ZCF11_ERT1,0348,ZCF11_ERT1_0348
B9J08_000349,B9J08_000349,0349,0349
B9J08_000350,B9J08_000350,0350,0350
B9J08_000351,ARC1,0351,ARC1_0351
B9J08_000352,TGS1,0352,TGS1_0352
B9J08_000353,DOM34,0353,DOM34_0353
B9J08_000354,MLC1,0354,MLC1_0354
B9J08_000355,SMC5,0355,SMC5_0355
B9J08_000356,MSE1,0356,MSE1_0356
B9J08_000357,B9J08_000357,0357,0357
B9J08_000358,MPM1,0358,MPM1_0358
B9J08_000359,VPS55,0359,VPS55_0359
B9J08_000360,SYN8,0360,SYN8_0360
B9J08_000361,B9J08_000361,0361,0361
B9J08_000362,YJL055W,0362,YJL055W_0362
B9J08_000363,NCE103,0363,NCE103_0363
B9J08_000364,IRC5,0364,IRC5_0364
B9J08_000365,SGA1,0365,SGA1_0365
B9J08_000366,EMC5,0366,EMC5_0366
B9J08_000367,ERG25,0367,ERG25_0367
B9J08_000368,FLR1,0368,FLR1_0368
B9J08_000369,B9J08_000369,0369,0369
B9J08_000370,ARD_SPS19,0370,ARD_SPS19_0370
B9J08_000371,GTR2,0371,GTR2_0371
B9J08_000372,AMA1,0372,AMA1_0372
B9J08_000373,DIE2,0373,DIE2_0373
B9J08_000374,SMI1B_SMI1,0374,SMI1B_SMI1_0374
B9J08_000375,B9J08_000375,0375,0375
B9J08_000376,B9J08_000376,0376,0376
B9J08_000377,PTH2,0377,PTH2_0377
B9J08_000378,DOT6,0378,DOT6_0378
B9J08_000379,TRP2,0379,TRP2_0379
B9J08_000380,B9J08_000380,0380,0380
B9J08_000381,SHP1,0381,SHP1_0381
B9J08_000382,MET6,0382,MET6_0382
B9J08_000383,GSF2,0383,GSF2_0383
B9J08_000384,PHR2_GAS1,0384,PHR2_GAS1_0384
B9J08_000385,BFA1,0385,BFA1_0385
B9J08_000386,B9J08_000386,0386,0386
B9J08_000387,B9J08_000387,0387,0387
B9J08_000388,NDT80,0388,NDT80_0388
B9J08_000389,B9J08_000389,0389,0389
B9J08_000390,LEU5,0390,LEU5_0390
B9J08_000391,NAT2,0391,NAT2_0391
B9J08_000392,HMA1_TCD2,0392,HMA1_TCD2_0392
B9J08_000393,TAE1,0393,TAE1_0393
B9J08_000394,PSF3,0394,PSF3_0394
B9J08_000395,CTR9,0395,CTR9_0395
B9J08_000396,SPC105,0396,SPC105_0396
B9J08_000397,PEX11,0397,PEX11_0397
B9J08_000398,SAP9_YPS3,0398,SAP9_YPS3_0398
B9J08_000399,NOP8,0399,NOP8_0399
B9J08_000400,ALG3,0400,ALG3_0400
B9J08_000401,FLO8,0401,FLO8_0401
B9J08_000402,FLO8,0402,FLO8_0402
B9J08_000403,B9J08_000403,0403,0403
B9J08_000404,GLE2,0404,GLE2_0404
B9J08_000405,GEF1,0405,GEF1_0405
B9J08_000406,AAR2,0406,AAR2_0406
B9J08_000407,B9J08_000407,0407,0407
B9J08_000408,KRE5,0408,KRE5_0408
B9J08_000409,MET13,0409,MET13_0409
B9J08_000410,OXR1,0410,OXR1_0410
B9J08_000411,DCG1,0411,DCG1_0411
B9J08_000412,DDC1,0412,DDC1_0412
B9J08_000413,MPC1,0413,MPC1_0413
B9J08_000414,ZCF1,0414,ZCF1_0414
B9J08_000415,SEC59,0415,SEC59_0415
B9J08_000416,B9J08_000416,0416,0416
B9J08_000417,CDC24,0417,CDC24_0417
B9J08_000418,CFL4_FRE3,0418,CFL4_FRE3_0418
B9J08_000419,CIR2,0419,CIR2_0419
B9J08_000420,GDS1,0420,GDS1_0420
B9J08_000421,B9J08_000421,0421,0421
B9J08_000422,CLN3,0422,CLN3_0422
B9J08_000423,OTU2,0423,OTU2_0423
B9J08_000424,CYC3,0424,CYC3_0424
B9J08_000425,MSC6,0425,MSC6_0425
B9J08_000426,B9J08_000426,0426,0426
B9J08_000427,SHR5,0427,SHR5_0427
B9J08_000428,PUS4,0428,PUS4_0428
B9J08_000429,B9J08_000429,0429,0429
B9J08_000430,POA1,0430,POA1_0430
B9J08_000431,VPS1,0431,VPS1_0431
B9J08_000432,YPK3,0432,YPK3_0432
B9J08_000433,SPE2,0433,SPE2_0433
B9J08_000434,PET9,0434,PET9_0434
B9J08_000435,DNF1,0435,DNF1_0435
B9J08_000436,FEX1,0436,FEX1_0436
B9J08_000437,UBC13,0437,UBC13_0437
B9J08_000438,PGA30,0438,PGA30_0438
B9J08_000439,B9J08_000439,0439,0439
B9J08_000440,AGA1,0440,AGA1_0440
B9J08_000441,B9J08_000441,0441,0441
B9J08_000442,NAM7,0442,NAM7_0442
B9J08_000443,BUD2,0443,BUD2_0443
B9J08_000444,SEC14,0444,SEC14_0444
B9J08_000445,IBA57,0445,IBA57_0445
B9J08_000446,CTN3_YAT2,0446,CTN3_YAT2_0446
B9J08_000447,CRZ2_CRZ1,0447,CRZ2_CRZ1_0447
B9J08_000448,B9J08_000448,0448,0448
B9J08_000449,GAP6_GAP1,0449,GAP6_GAP1_0449
B9J08_000450,YJR124C,0450,YJR124C_0450
B9J08_000451,LEU3,0451,LEU3_0451
B9J08_000452,DAD4,0452,DAD4_0452
B9J08_000453,B9J08_000453,0453,0453
B9J08_000454,FGR32_SWA2,0454,FGR32_SWA2_0454
B9J08_000455,B9J08_000455,0455,0455
B9J08_000456,B9J08_000456,0456,0456
B9J08_000457,YMR295C,0457,YMR295C_0457
B9J08_000458,CEK1_FUS3,0458,CEK1_FUS3_0458
B9J08_000459,EMP24,0459,EMP24_0459
B9J08_000460,AAT21_AAT2,0460,AAT21_AAT2_0460
B9J08_000461,RPS27_RPS27B,0461,RPS27_RPS27B_0461
B9J08_000462,GLC7,0462,GLC7_0462
B9J08_000463,VFA1,0463,VFA1_0463
B9J08_000464,SRP102,0464,SRP102_0464
B9J08_000465,ARO2,0465,ARO2_0465
B9J08_000466,B9J08_000466,0466,0466
B9J08_000467,MNL1_COM2,0467,MNL1_COM2_0467
B9J08_000468,ACE2,0468,ACE2_0468
B9J08_000469,KGD2,0469,KGD2_0469
B9J08_000470,B9J08_000470,0470,0470
B9J08_000471,B9J08_000471,0471,0471
B9J08_000472,B9J08_000472,0472,0472
B9J08_000473,FLC2,0473,FLC2_0473
B9J08_000474,STT4,0474,STT4_0474
B9J08_000475,TIF6,0475,TIF6_0475
B9J08_000476,HSP104,0476,HSP104_0476
B9J08_000477,B9J08_000477,0477,0477
B9J08_000478,OFR1,0478,OFR1_0478
B9J08_000479,CDR4_PDR15,0479,CDR4_PDR15_0479
B9J08_000480,CDC48,0480,CDC48_0480
B9J08_000481,MCU1,0481,MCU1_0481
B9J08_000482,ECM27,0482,ECM27_0482
B9J08_000483,HSP70_SSA4,0483,HSP70_SSA4_0483
B9J08_000484,GCV3,0484,GCV3_0484
B9J08_000485,SNC2,0485,SNC2_0485
B9J08_000486,ACT1,0486,ACT1_0486
B9J08_000487,OSM2_OSM1,0487,OSM2_OSM1_0487
B9J08_000488,RAD54,0488,RAD54_0488
B9J08_000489,YRB30,0489,YRB30_0489
B9J08_000490,CUP2_HAA1,0490,CUP2_HAA1_0490
B9J08_000491,CYB2,0491,CYB2_0491
B9J08_000492,MYO2,0492,MYO2_0492
B9J08_000493,YBL029C-A,0493,YBL029C-A_0493
B9J08_000494,PHO91,0494,PHO91_0494
B9J08_000495,UBP16,0495,UBP16_0495
B9J08_000496,FAU1,0496,FAU1_0496
B9J08_000497,MAF1,0497,MAF1_0497
B9J08_000498,IPP1,0498,IPP1_0498
B9J08_000499,SPO11,0499,SPO11_0499
B9J08_000500,RCR1,0500,RCR1_0500
B9J08_000501,PHM7,0501,PHM7_0501
B9J08_000502,B9J08_000502,0502,0502
B9J08_000503,GIT1,0503,GIT1_0503
B9J08_000504,INP51,0504,INP51_0504
B9J08_000505,B9J08_000505,0505,0505
B9J08_000506,VMA8,0506,VMA8_0506
B9J08_000507,SDH12_SDH1,0507,SDH12_SDH1_0507
B9J08_000508,SCY1,0508,SCY1_0508
B9J08_000509,ASM3,0509,ASM3_0509
B9J08_000510,ROM2,0510,ROM2_0510
B9J08_000511,FEN12_ELO3,0511,FEN12_ELO3_0511
B9J08_000512,YBR096W,0512,YBR096W_0512
B9J08_000513,TOM1,0513,TOM1_0513
B9J08_000514,RAD52,0514,RAD52_0514
B9J08_000515,UBA3,0515,UBA3_0515
B9J08_000516,CLD1,0516,CLD1_0516
B9J08_000517,FET31_FET3,0517,FET31_FET3_0517
B9J08_000518,APM3,0518,APM3_0518
B9J08_000519,DPM2,0519,DPM2_0519
B9J08_000520,SRO77,0520,SRO77_0520
B9J08_000521,B9J08_000521,0521,0521
B9J08_000522,DIA4,0522,DIA4_0522
B9J08_000523,Oct-01,0523,Oct-01_0523
B9J08_000524,PKH3,0524,PKH3_0524
B9J08_000525,MIX23,0525,MIX23_0525
B9J08_000526,PPT1_SGT2,0526,PPT1_SGT2_0526
B9J08_000527,DID2,0527,DID2_0527
B9J08_000528,SOD2,0528,SOD2_0528
B9J08_000529,VPS17,0529,VPS17_0529
B9J08_000530,UGO1,0530,UGO1_0530
B9J08_000531,SDC1,0531,SDC1_0531
B9J08_000532,TLG1,0532,TLG1_0532
B9J08_000533,SPT3,0533,SPT3_0533
B9J08_000534,ELG1,0534,ELG1_0534
B9J08_000535,SPP2,0535,SPP2_0535
B9J08_000536,MDM31,0536,MDM31_0536
B9J08_000537,PNO1,0537,PNO1_0537
B9J08_000538,ARD1,0538,ARD1_0538
B9J08_000539,TRS31,0539,TRS31_0539
B9J08_000540,B9J08_000540,0540,0540
B9J08_000541,AHC1,0541,AHC1_0541
B9J08_000542,PTP3,0542,PTP3_0542
B9J08_000543,TRX1,0543,TRX1_0543
B9J08_000544,CTM1,0544,CTM1_0544
B9J08_000545,HCR1,0545,HCR1_0545
B9J08_000546,AEP3,0546,AEP3_0546
B9J08_000547,YHR182W,0547,YHR182W_0547
B9J08_000548,MFM1,0548,MFM1_0548
B9J08_000549,KIC1,0549,KIC1_0549
B9J08_000550,SWD3,0550,SWD3_0550
B9J08_000551,VPS68,0551,VPS68_0551
B9J08_000552,MCK1,0552,MCK1_0552
B9J08_000553,MRPS18,0553,MRPS18_0553
B9J08_000554,RPL25,0554,RPL25_0554
B9J08_000555,PXL1,0555,PXL1_0555
B9J08_000556,TVP38,0556,TVP38_0556
B9J08_000557,B9J08_000557,0557,0557
B9J08_000558,B9J08_000558,0558,0558
B9J08_000559,YJL068C,0559,YJL068C_0559
B9J08_000560,YLR287C,0560,YLR287C_0560
B9J08_000561,WAL1_LAS17,0561,WAL1_LAS17_0561
B9J08_000562,B9J08_000562,0562,0562
B9J08_000563,YNR029C,0563,YNR029C_0563
B9J08_000564,B9J08_000564,0564,0564
B9J08_000565,MRPL8,0565,MRPL8_0565
B9J08_000566,KSR1_TSC10,0566,KSR1_TSC10_0566
B9J08_000567,B9J08_000567,0567,0567
B9J08_000568,FRE3,0568,FRE3_0568
B9J08_000569,MRPL4,0569,MRPL4_0569
B9J08_000570,SMX4_LSM3,0570,SMX4_LSM3_0570
B9J08_000571,B9J08_000571,0571,0571
B9J08_000572,SEC39,0572,SEC39_0572
B9J08_000573,PIF1,0573,PIF1_0573
B9J08_000574,PIF1,0574,PIF1_0574
B9J08_000575,B9J08_000575,0575,0575
B9J08_000576,NTE1,0576,NTE1_0576
B9J08_000577,BNA3,0577,BNA3_0577
B9J08_000578,YLR352W,0578,YLR352W_0578
B9J08_000579,B9J08_000579,0579,0579
B9J08_000580,DSS4,0580,DSS4_0580
B9J08_000581,B9J08_000581,0581,0581
B9J08_000582,HGT16_HXT8,0582,HGT16_HXT8_0582
B9J08_000583,B9J08_000583,0583,0583
B9J08_000584,GTS1,0584,GTS1_0584
B9J08_000585,B9J08_000585,0585,0585
B9J08_000586,NUO4,0586,NUO4_0586
B9J08_000587,PFY1,0587,PFY1_0587
B9J08_000588,UBA2,0588,UBA2_0588
B9J08_000589,DPM1,0589,DPM1_0589
B9J08_000590,NRP1,0590,NRP1_0590
B9J08_000591,CSC1,0591,CSC1_0591
B9J08_000592,UME6,0592,UME6_0592
B9J08_000593,BEM1,0593,BEM1_0593
B9J08_000594,B9J08_000594,0594,0594
B9J08_000595,B9J08_000595,0595,0595
B9J08_000596,YPK3,0596,YPK3_0596
B9J08_000597,B9J08_000597,0597,0597
B9J08_000598,YUH1,0598,YUH1_0598
B9J08_000599,THP3,0599,THP3_0599
B9J08_000600,B9J08_000600,0600,0600
B9J08_000601,DSF2,0601,DSF2_0601
B9J08_000602,LKH1_LAP2,0602,LKH1_LAP2_0602
B9J08_000603,YIP3,0603,YIP3_0603
B9J08_000604,RPS22A,0604,RPS22A_0604
B9J08_000605,RPS14B,0605,RPS14B_0605
B9J08_000606,B9J08_000606,0606,0606
B9J08_000607,MCH4,0607,MCH4_0607
B9J08_000608,B9J08_000608,0608,0608
B9J08_000609,SLY41_YJL193W,0609,SLY41_YJL193W_0609
B9J08_000610,BPH1,0610,BPH1_0610
B9J08_000611,UBP12,0611,UBP12_0611
B9J08_000612,RRP43,0612,RRP43_0612
B9J08_000613,GLT1,0613,GLT1_0613
B9J08_000614,ECM33,0614,ECM33_0614
B9J08_000615,YDR262W,0615,YDR262W_0615
B9J08_000616,GGA2,0616,GGA2_0616
B9J08_000617,CNL1,0617,CNL1_0617
B9J08_000618,YLR326W,0618,YLR326W_0618
B9J08_000619,COQ4,0619,COQ4_0619
B9J08_000620,VPS64,0620,VPS64_0620
B9J08_000621,SPC19,0621,SPC19_0621
B9J08_000622,LIP2,0622,LIP2_0622
B9J08_000623,NVJ3,0623,NVJ3_0623
B9J08_000624,B9J08_000624,0624,0624
B9J08_000625,SDH4,0625,SDH4_0625
B9J08_000626,NUE2,0626,NUE2_0626
B9J08_000627,ERF2,0627,ERF2_0627
B9J08_000628,SCC2,0628,SCC2_0628
B9J08_000629,SAS4,0629,SAS4_0629
B9J08_000630,CDC1,0630,CDC1_0630
B9J08_000631,SEC10,0631,SEC10_0631
B9J08_000632,UBI3_RPS31,0632,UBI3_RPS31_0632
B9J08_000633,PLP1,0633,PLP1_0633
B9J08_000634,ATC1,0634,ATC1_0634
B9J08_000635,UPS2,0635,UPS2_0635
B9J08_000636,MAS1,0636,MAS1_0636
B9J08_000637,NGG1,0637,NGG1_0637
B9J08_000638,RSM24,0638,RSM24_0638
B9J08_000639,YMR114C,0639,YMR114C_0639
B9J08_000640,YDL124W,0640,YDL124W_0640
B9J08_000641,B9J08_000641,0641,0641
B9J08_000642,YBL029W,0642,YBL029W_0642
B9J08_000643,SEC18,0643,SEC18_0643
B9J08_000644,B9J08_000644,0644,0644
B9J08_000645,TSA1,0645,TSA1_0645
B9J08_000646,HNT2,0646,HNT2_0646
B9J08_000647,MED6,0647,MED6_0647
B9J08_000648,CYP5_CPR5,0648,CYP5_CPR5_0648
B9J08_000649,FYV4,0649,FYV4_0649
B9J08_000650,LSC1,0650,LSC1_0650
B9J08_000651,ARP8,0651,ARP8_0651
B9J08_000652,B9J08_000652,0652,0652
B9J08_000653,B9J08_000653,0653,0653
B9J08_000654,SVF1,0654,SVF1_0654
B9J08_000655,B9J08_000655,0655,0655
B9J08_000656,GRP2_GRE2,0656,GRP2_GRE2_0656
B9J08_000657,ADP1,0657,ADP1_0657
B9J08_000658,UBP2,0658,UBP2_0658
B9J08_000659,BCS1,0659,BCS1_0659
B9J08_000660,B9J08_000660,0660,0660
B9J08_000661,SFL1,0661,SFL1_0661
B9J08_000662,SOK1,0662,SOK1_0662
B9J08_000663,B9J08_000663,0663,0663
B9J08_000664,B9J08_000664,0664,0664
B9J08_000665,RCF1,0665,RCF1_0665
B9J08_000666,BUD7_BCH1,0666,BUD7_BCH1_0666
B9J08_000667,TAF9,0667,TAF9_0667
B9J08_000668,THI80,0668,THI80_0668
B9J08_000669,B9J08_000669,0669,0669
B9J08_000670,HAM1,0670,HAM1_0670
B9J08_000671,PAR32,0671,PAR32_0671
B9J08_000672,B9J08_000672,0672,0672
B9J08_000673,FCF1,0673,FCF1_0673
B9J08_000674,SIA1,0674,SIA1_0674
B9J08_000675,RBR3_FLO9,0675,RBR3_FLO9_0675
B9J08_000676,B9J08_000676,0676,0676
B9J08_000677,ARR3,0677,ARR3_0677
B9J08_000678,ALG13,0678,ALG13_0678
B9J08_000679,TAF19_TAF13,0679,TAF19_TAF13_0679
B9J08_000680,SSM4,0680,SSM4_0680
B9J08_000681,PMT1,0681,PMT1_0681
B9J08_000682,GLO2,0682,GLO2_0682
B9J08_000683,OCA2,0683,OCA2_0683
B9J08_000684,VHR1,0684,VHR1_0684
B9J08_000685,B9J08_000685,0685,0685
B9J08_000686,ARG1,0686,ARG1_0686
B9J08_000687,B9J08_000687,0687,0687
B9J08_000688,JHD1,0688,JHD1_0688
B9J08_000689,PDK2_PKP1,0689,PDK2_PKP1_0689
B9J08_000690,LDB17,0690,LDB17_0690
B9J08_000691,PHO81,0691,PHO81_0691
B9J08_000692,YRB1,0692,YRB1_0692
B9J08_000693,CRM1,0693,CRM1_0693
B9J08_000694,MDH1_MDH2,0694,MDH1_MDH2_0694
B9J08_000695,NTH1,0695,NTH1_0695
B9J08_000696,COQ1,0696,COQ1_0696
B9J08_000697,MRPL9,0697,MRPL9_0697
